;Type;adresse_1;commune_1;departement;code_departement;lat;long;appellation_courante;region
HIST3212;Historical;;Provins;Seine-et-Marne;77;48.5607351417;3.29175888367;Eglise Saint-Quiriace;Île-de-France
HIST3213;Historical;2 rue Pierre-Lebrun;Provins;Seine-et-Marne;77;48.5619696268;3.28852764463;Maison;Île-de-France
HIST3214;Historical;18 rue des Fossés-Saint-Jacques;Paris 5e Arrondissement;Paris;75;48.8454404655;2.34433535959;Ancienne boucherie Terrenoire;Île-de-France
HIST3215;Historical;;Paris 5e Arrondissement;Paris;75;48.8519645918;2.34576578201;Eglise Saint-Séverin;Île-de-France
HIST3216;Historical;;Juziers;Yvelines;78;48.9923891707;1.86046744226;Eglise Saint-Michel;Île-de-France
HIST3217;Historical;;Longnes;Yvelines;78;48.9219981377;1.58716201321;Eglise;Île-de-France
HIST3218;Historical;8 rue de la Machine;Louveciennes;Yvelines;78;48.8686506765;2.12311955095;Pavillon de musique de la du Barry;Île-de-France
HIST3219;Historical;;Réau;Seine-et-Marne;77;48.6103824136;2.62339232979;Eglise Saint-Julien;Île-de-France
HIST3220;Historical;;Trilbardou;Seine-et-Marne;77;48.9484469019;2.79733782398;Usine élévatoire des eaux;Île-de-France
HIST3221;Historical;Grande-Rue 6bis;Croissy-sur-Seine;Yvelines;78;48.8786112844;2.1533528425;Maison dite Maison Joséphine;Île-de-France
HIST3222;Historical;;Ecquevilly;Yvelines;78;48.9477791526;1.93779350112;Ferme de la Muette;Île-de-France
HIST3223;Historical;;Evecquemont;Yvelines;78;49.0136736219;1.94404449696;Eglise Notre-Dame-de-l'Assomption;Île-de-France
HIST3224;Historical;63 rue Royale;Versailles;Yvelines;78;48.7965782385;2.12624990519;Immeuble;Île-de-France
HIST3225;Historical;12 place du Marché;Arpajon;Essonne;91;48.588096543;2.25011482768;Maison du 15s;Île-de-France
HIST3226;Historical;;Boissy-sous-Saint-Yon;Essonne;91;48.5581356237;2.20976609362;Eglise Saint-Thomas-Becket;Île-de-France
HIST3227;Historical;;Boussy-Saint-Antoine;Essonne;91;48.6932759047;2.52600496129;Menhir de Pierre-Fritte;Île-de-France
HIST3228;Historical;;Buno-Bonnevaux;Essonne;91;48.353620376;2.41071511069;Polissoir;Île-de-France
HIST3229;Historical;;Lardy;Essonne;91;48.5207631035;2.26846998572;Pont de l'Etre sur la Juine;Île-de-France
HIST3230;Historical;;Saint-Vrain;Essonne;91;48.5421414945;2.33391816844;Eglise;Île-de-France
HIST3231;Historical;;Saint-Yon;Essonne;91;48.5582804222;2.18828200874;Eglise Saint-Yon;Île-de-France
HIST3232;Historical;;Morigny-Champigny;Essonne;91;48.4778618011;2.19230984863;Pont-aqueduc de la Jeurre (également sur commune d'Etréchy);Île-de-France
HIST3233;Historical;;Clamart;Hauts-de-Seine;92;48.7951629964;2.24253555839;Menhir dit La Pierre-aux-Moines;Île-de-France
HIST3234;Historical;"rue Jean-Baptiste-Charcot ; 176 boulevard Saint-Denis";Courbevoie;Hauts-de-Seine;92;48.9003838112;2.27180851113;Pavillon de la Suède et de la Norvège;Île-de-France
HIST3235;Historical;;Le Plessis-Robinson;Hauts-de-Seine;92;48.7824009911;2.26253075516;Eglise;Île-de-France
HIST3236;Historical;1 place Royale;Le Pecq;Yvelines;78;48.8944213724;2.09916781589;Hôtel (ancien);Île-de-France
HIST3237;Historical;;Poissy;Yvelines;78;48.9273998524;2.0457143686;Pavillon d'octroi;Île-de-France
HIST3238;Historical;;Prunay-en-Yvelines;Yvelines;78;48.5568562499;1.81139470293;Eglise de Craches;Île-de-France
HIST3239;Historical;rue de la République;Saint-Germain-en-Laye;Yvelines;78;48.8984448327;2.09170236864;Couvent des Dames de Saint-Thomas;Île-de-France
HIST3240;Historical;;Sainte-Mesme;Yvelines;78;48.5329986348;1.96149121874;Eglise;Île-de-France
HIST3241;Historical;;Courtry;Seine-et-Marne;77;48.9186331982;2.60377331851;Eglise Saint-Médard;Île-de-France
HIST3242;Historical;;Esmans;Seine-et-Marne;77;48.3506527404;2.97431189899;Château;Île-de-France
HIST3243;Historical;33 boulevard Magenta;Fontainebleau;Seine-et-Marne;77;48.401088262;2.69611172415;Hôtel de la Galère;Île-de-France
HIST3244;Historical;7, 9 place d'Armes;Fontainebleau;Seine-et-Marne;77;48.4038395056;2.70218437673;Immeuble;Île-de-France
HIST3245;Historical;9, 11, 13, 15, 17, 19, 21 rue d'Anjou;Versailles;Yvelines;78;48.7972633325;2.12579517804;Immeubles;Île-de-France
HIST3246;Historical;10 rue de la Chancellerie;Versailles;Yvelines;78;48.802515;2.123816;Immeuble;Île-de-France
HIST3247;Historical;17 rue Colbert;Versailles;Yvelines;78;48.8051112633;2.1268157487;Immeuble;Île-de-France
HIST3248;Historical;20 rue Royale;Versailles;Yvelines;78;48.7974000024;2.12637950652;Immeuble;Île-de-France
HIST3249;Historical;38, 40, 42, 44, 46, 50 rue Royale;Versailles;Yvelines;78;48.7968455319;2.12600773431;Immeubles;Île-de-France
HIST3250;Historical;10 rue de l'Odéon;Paris 6e Arrondissement;Paris;75;48.8510424968;2.33852520138;Immeuble;Île-de-France
HIST3251;Historical;20 rue Jacob;Paris 6e Arrondissement;Paris;75;48.8555500237;2.33539139799;Temple de l'Amitié;Île-de-France
HIST3252;Historical;102 rue du Bac;Paris 7e Arrondissement;Paris;75;48.8537692134;2.32375036854;Hôtel de Sainte-Aldegonde;Île-de-France
HIST3253;Historical;46 rue du Bac;Paris 7e Arrondissement;Paris;75;48.8565871678;2.32608307481;Ancien hôtel de Samuel Bernard;Île-de-France
HIST3254;Historical;115 rue de Grenelle;Paris 7e Arrondissement;Paris;75;48.857448303;2.3177110094;Hôtel de Sommery;Île-de-France
HIST3255;Historical;"27 quai Voltaire ; 1 rue de Beaune";Paris 7e Arrondissement;Paris;75;48.859006528;2.33009428981;Hôtel de Vilette ou de Bragelongue;Île-de-France
HIST3256;Historical;11 rue Royale;Paris 8e Arrondissement;Paris;75;48.8678481999;2.32261403483;Immeuble;Île-de-France
HIST3257;Historical;13, 15 rue Saint-Georges;Paris 9e Arrondissement;Paris;75;48.8754684279;2.33704000717;Hôtel Bélanger (ancien);Île-de-France
HIST3258;Historical;"rue Auber ; rue Scribe";Paris 9e Arrondissement;Paris;75;48.8715496972;2.33064822758;Métropolitain, station Opéra;Île-de-France
HIST3259;Historical;10 rue de la Grange-Batelière;Paris 9e Arrondissement;Paris;75;48.8731935653;2.34181457926;Ancien hôtel de Biéville;Île-de-France
HIST3260;Historical;41 rue Caumartin;Paris 9e Arrondissement;Paris;75;48.872608429;2.32818526608;Sous-station Opéra;Île-de-France
HIST3261;Historical;"8 rue de Bourgogne ; rue Saint-Dominique";Paris 7e Arrondissement;Paris;75;48.8599204088;2.31806823815;Immeuble;Île-de-France
HIST3262;Historical;30 rue des Saint-Pères;Paris 7e Arrondissement;Paris;75;48.8553937048;2.33084539019;Magasin de Confiserie Debauve et Gallais;Île-de-France
HIST3263;Historical;7 avenue des Champs-Elysées;Paris 8e Arrondissement;Paris;75;48.8711245087;2.30466477126;Ancien Hôtel Claridge;Île-de-France
HIST3264;Historical;1 rue de Tilsitt;Paris 8e Arrondissement;Paris;75;48.8736039909;2.29699551491;Hôtel Landolfo-Carcano, actuellement ambassade du Qatar;Île-de-France
HIST3265;Historical;9 rue Royer-Collard;Paris 5e Arrondissement;Paris;75;48.8457470961;2.34189243279;Immeuble;Île-de-France
HIST3266;Historical;49 rue des Saint-Pères;Paris 6e Arrondissement;Paris;75;48.8547194489;2.33080710425;Académie de Médecine (ancienne) ou chapelle ukrainienne Saint-Wladimir;Île-de-France
HIST3267;Historical;28 rue Bonaparte;Paris 6e Arrondissement;Paris;75;48.8556955212;2.33391979419;Immeuble;Île-de-France
HIST3268;Historical;sans numéro rue de Crimée;Paris 19e Arrondissement;Paris;75;48.888362829;2.37938545133;Pont-levant;Île-de-France
HIST3269;Historical;5 avenue de l'Opéra;Paris 1er Arrondissement;Paris;75;48.8647385083;2.33451876956;Cercle républicain;Île-de-France
HIST3270;Historical;12 rue des Lions-Saint-Paul;Paris 4e Arrondissement;Paris;75;48.8526206192;2.36205507482;Hôtel de Launay;Île-de-France
HIST3271;Historical;3 rue Quinault;Saint-Germain-en-Laye;Yvelines;78;48.905310551;2.08366947901;Domaine de Valmoré;Île-de-France
HIST3272;Historical;chemin de la Croix-Rouge-Fer;Longpont-sur-Orge;Essonne;91;48.6462252663;2.28683891396;Réseau hydraulique de la source de Lormoy;Île-de-France
HIST3273;Historical;;Orcemont;Yvelines;78;48.5884607352;1.80728515367;Eglise Saint-Eutrope;Île-de-France
HIST3274;Historical;2 avenue de la Paix;Châtillon;Hauts-de-Seine;92;48.807774678;2.28425208832;Eglise Notre-Dame du Calvaire;Île-de-France
HIST3275;Historical;"place de la Libération ; avenue Jean-Jaurès";Bobigny;Seine-Saint-Denis;93;48.9061431144;2.43815209863;Bourse départementale du Travail;Île-de-France
HIST3276;Historical;112 rue Ambroise Croizat;Saint-Denis;Seine-Saint-Denis;93;48.9285346197;2.34989928292;Usine de l'Orfèvrerie Christofle;Île-de-France
HIST3277;Historical;;Ecouen;Val-d'Oise;95;49.0152603127;2.37874415089;Fort d'Ecouen;Île-de-France
HIST3278;Historical;9 boulevard des Capucines;Paris 2e arrondissement;Paris;75;48.8705849386;2.33304307373;Immeuble;Île-de-France
HIST3279;Historical;"10 rue Charles-Floquet ; 5 avenue Tuck-Stell";Rueil-Malmaison;Hauts-de-Seine;92;48.8705334319;2.17133457647;Domaine de Vert-Mont;Île-de-France
HIST3280;Historical;2 rue de l'Abbé-Rousseau;Versailles;Yvelines;78;48.7953833687;2.13623352214;Gare des Chantiers;Île-de-France
HIST3281;Historical;"23 avenue Jean-Jaurès ; 14 rue Minard";Issy-les-Moulineaux;Hauts-de-Seine;92;48.8235339782;2.27600303911;Maison Suisse de Retraite;Île-de-France
HIST3282;Historical;202 avenue Jean-Jaurès;Neuilly-sur-Marne;Seine-Saint-Denis;93;48.8584122125;2.54770096267;Hôpital psychiatrique de Ville-Evrard;Île-de-France
HIST3283;Historical;"9-11 rue Léopold-Bellan ; 8 rue Bachaumont";Paris 2e Arrondissement;Paris;75;48.8662599157;2.34601904198;Vestiges du Passage du Saumon, actuel Passage Ben Aïad;Île-de-France
HIST3284;Historical;2bis boulevard Desgranges;Sceaux;Hauts-de-Seine;92;48.7818236837;2.29244688595;Villa Larrey;Île-de-France
HIST3285;Historical;"100 rue Saint-Martin ; 49 rue Saint-Merri";Paris 4e Arrondissement;Paris;75;48.8600131788;2.35099310174;Immeuble;Île-de-France
HIST3286;Historical;;Paris 4e Arrondissement;Paris;75;48.8580033267;2.34892195541;Tour Saint-Jacques;Île-de-France
HIST3287;Historical;181 rue Saint-Martin;Paris 3e Arrondissement;Paris;75;48.8627988092;2.35218607745;Immeuble;Île-de-France
HIST3288;Historical;"145 rue Saint-Martin ; rue Rambuteau";Paris 3e Arrondissement;Paris;75;48.8617669345;2.35150214753;Immeuble;Île-de-France
HIST3289;Historical;5 rue Mesnil;Paris 16e Arrondissement;Paris;75;48.8687990382;2.28483289825;Café-Bar;Île-de-France
HIST3290;Historical;216 boulevard Raspail;Paris 14e Arrondissement;Paris;75;48.840660305;2.32971430989;Immeuble Studio Raspail;Île-de-France
HIST3291;Historical;"12, 14 rue La-Fontaine ; hameau Béranger";Paris 16e Arrondissement;Paris;75;48.8524825956;2.27455276156;Immeuble dit Castel Béranger;Île-de-France
HIST3292;Historical;"rue d'Auteuil ; rue Chardon-Lagache";Paris 16e Arrondissement;Paris;75;48.8472451136;2.2685712563;Métropolitain, station Eglise-d'Auteuil;Île-de-France
HIST3293;Historical;;Condécourt;Val-d'Oise;95;49.0346174958;1.94185549704;Château de Villette;Île-de-France
HIST3294;Historical;place de l'Eglise;Le Vésinet;Yvelines;78;48.892390652;2.13388866861;Eglise Sainte-Marguerite;Île-de-France
HIST3295;Historical;10 rue de Tournon;Paris 6e Arrondissement;Paris;75;48.850236161;2.33706925334;Caserne de la Garde Républicaine;Île-de-France
HIST3296;Historical;55 rue Quincampoix;Paris 4e Arrondissement;Paris;75;48.8614544707;2.35064369919;Immeuble;Île-de-France
HIST3297;Historical;"5 rue Bleue ; 14 rue Richer";Paris 9e Arrondissement;Paris;75;48.8749380003;2.34682008147;Cité Trévise;Île-de-France
HIST3298;Historical;;Noisy-sur-Ecole;Seine-et-Marne;77;48.3879076345;2.52459885283;Deux abris sous roche ornés de gravures préhistoriques;Île-de-France
HIST3299;Historical;31 rue Saint-Lazare;Paris 9e Arrondissement;Paris;75;48.8767007056;2.33614073323;Immeuble;Île-de-France
HIST3300;Historical;36 quai de Béthune;Paris 4e Arrondissement;Paris;75;48.8511884004;2.35633102139;Immeuble;Île-de-France
HIST3301;Historical;;Paris 20e Arrondissement;Paris;75;48.8606343635;2.39324768474;Cimetière de l'Est dit cimetière du Père Lachaise;Île-de-France
HIST3302;Historical;26 rue des Francs-Bourgeois;Paris 3e Arrondissement;Paris;75;48.8580849578;2.36076368511;Hôtel Mortier de Sandreville;Île-de-France
HIST3303;Historical;113 rue du Général-de-Gaulle;Chennevières-sur-Marne;Val-de-Marne;94;48.790147602;2.52601503014;Château des Rets;Île-de-France
HIST3304;Historical;rue de Rosny;Fontenay-sous-Bois;Val-de-Marne;94;48.8476930969;2.4720459693;Eglise Saint-Germain-l'Auxerrois;Île-de-France
HIST3305;Historical;;Ormesson-sur-Marne;Val-de-Marne;94;48.7811495372;2.54557596116;Château d'Ormesson;Île-de-France
HIST3306;Historical;5-7 rue de Paris;Saint-Maur-des-Fossés;Val-de-Marne;94;48.8134262426;2.47238792799;Hôtel de Largentière (ancien);Île-de-France
HIST3307;Historical;;Villejuif;Val-de-Marne;94;48.7921965143;2.36375404066;Eglise Saint-Cyr-Sainte-Julitte;Île-de-France
HIST3308;Historical;"passage de la Pyramide ; 157bis avenue de Paris";Villejuif;Val-de-Marne;94;48.7983121096;2.36623127311;Mire dite de Cassini;Île-de-France
HIST3309;Historical;;Villeneuve-Saint-Georges;Val-de-Marne;94;48.7275985434;2.44844467457;Eglise Saint-Georges;Île-de-France
HIST3310;Historical;47 rue Emile-Raspail;Arcueil;Val-de-Marne;94;48.8032627798;2.33124547545;Immeuble;Île-de-France
HIST3311;Historical;;Saint-Prix;Val-d'Oise;95;49.0318120427;2.28545696325;Cimetière de Bosc;Île-de-France
HIST3312;Historical;;Valmondois;Val-d'Oise;95;49.0960800083;2.19112839062;Eglise Saint-Quentin;Île-de-France
HIST3313;Historical;;Vigny;Val-d'Oise;95;49.0765921323;1.92602179009;Domaine;Île-de-France
HIST3314;Historical;46 rue de la République;Villiers-le-Bel;Val-d'Oise;95;49.0067360876;2.38773600727;Maison;Île-de-France
HIST3315;Historical;2 rue Jules-Ferry;Villiers-le-Bel;Val-d'Oise;95;49.0079335456;2.39028389098;Puits gallo-romain;Île-de-France
HIST3316;Historical;;Mériel;Val-d'Oise;95;49.0784522667;2.22663701899;Abbaye du Val (ancienne);Île-de-France
HIST3317;Historical;;Nointel;Val-d'Oise;95;49.1298127893;2.29539924163;Domaine de Nointel;Île-de-France
HIST3318;Historical;;Omerville;Val-d'Oise;95;49.1407287643;1.71986979136;Croix de cimetière du 15s;Île-de-France
HIST3319;Historical;;Aincourt;Val-d'Oise;95;49.0716343689;1.77667248793;Eglise;Île-de-France
HIST3320;Historical;7 rue Charles-de-Gaulle;Andilly;Val-d'Oise;95;49.0045415315;2.29801714928;Colombier;Île-de-France
HIST3321;Historical;;Arronville;Val-d'Oise;95;49.1819652246;2.11365493657;Eglise Saint-Pierre-Saint-Paul;Île-de-France
HIST3322;Historical;;Le Bellay-en-Vexin;Val-d'Oise;95;49.1510938801;1.88746006936;Eglise Sainte-Marie-Madeleine;Île-de-France
HIST3323;Historical;;Cergy;Val-d'Oise;95;49.0424806296;2.04548453955;Menhir dit la Pierre-Fouret;Île-de-France
HIST3324;Historical;Au Sud de l'église;Chérence;Val-d'Oise;95;49.0874740802;1.67563313849;Ferme;Île-de-France
HIST3325;Historical;;Ennery;Val-d'Oise;95;49.0769016641;2.10534748019;Eglise Saint-Aubin;Île-de-France
HIST3326;Historical;;Frémécourt;Val-d'Oise;95;49.1197337309;2.00148814134;Eglise;Île-de-France
HIST3327;Historical;;Haute-Isle;Val-d'Oise;95;49.0835152976;1.6592254914;Eglise troglodytique de l'Annonciation;Île-de-France
HIST3328;Historical;7, 9 place Vendôme;Paris 1er Arrondissement;Paris;75;48.8673573002;2.328317256;Ancien hôtel de l'Etat-Major de la Place et du Gouvernement militaire;Île-de-France
HIST3329;Historical;17 rue Saint-Gilles;Paris 3e Arrondissement;Paris;75;48.8578705117;2.36492642516;Immeuble;Île-de-France
HIST3330;Historical;42 rue Meslay;Paris 3e Arrondissement;Paris;75;48.8682261293;2.35780974105;Maison;Île-de-France
HIST3331;Historical;180 rue du Temple;Paris 3e Arrondissement;Paris;75;48.8669385243;2.36287629784;Pâtisserie;Île-de-France
HIST3332;Historical;Bois de Boulogne;Paris 16e Arrondissement;Paris;75;48.8717379123;2.24725162914;Pavillon de Bagatelle;Île-de-France
HIST3333;Historical;13, 13bis place Emile-Goudeau;Paris 18e Arrondissement;Paris;75;48.8861074232;2.33769037926;Le Bateau Lavoir;Île-de-France
HIST3334;Historical;12 rue Quincampoix;Paris 4e Arrondissement;Paris;75;48.8595569441;2.34978282009;Immeuble;Île-de-France
HIST3335;Historical;42 rue Quincampoix;Paris 4e Arrondissement;Paris;75;48.8609049038;2.35050968751;Immeuble;Île-de-France
HIST3336;Historical;141 rue Saint-Martin;Paris 4e Arrondissement;Paris;75;48.8614353264;2.351479186;Immeuble;Île-de-France
HIST3337;Historical;"25 rue du Temple ; 2 rue Saint-Merri";Paris 4e Arrondissement;Paris;75;48.8590802533;2.35367788023;Maison;Île-de-France
HIST3338;Historical;"62 rue de la Verrerie ; 15 rue du Renard";Paris 4e Arrondissement;Paris;75;48.8585544944;2.35188931885;Immeuble;Île-de-France
HIST3339;Historical;1 place des Vosges;Paris 4e Arrondissement;Paris;75;48.8549329621;2.36527238725;Pavillon du Roi;Île-de-France
HIST3340;Historical;21 rue des Tournelles;Paris 4e Arrondissement;Paris;75;48.8552958418;2.36686839652;Synagogue;Île-de-France
HIST3341;Historical;6 rue Colbert;Paris 2e Arrondissement;Paris;75;48.8680951882;2.33900969029;Fontaine;Île-de-France
HIST3342;Historical;3 rue Louis-le-Grand;Paris 2e Arrondissement;Paris;75;48.8682880699;2.33196016847;Ancien hôtel;Île-de-France
HIST3343;Historical;6 rue Ménars;Paris 2e Arrondissement;Paris;75;48.8695555686;2.33806765332;Immeuble du Crédit Lyonnais (annexe);Île-de-France
HIST3344;Historical;99 rue du Faubourg-Saint-Denis;Paris 10e Arrondissement;Paris;75;48.8746175773;2.35540654606;Immeuble;Île-de-France
HIST3345;Historical;"7 rue Lebouis ; 2 impasse Lebouis";Paris 14e Arrondissement;Paris;75;48.8367240385;2.32187187671;Immeuble;Île-de-France
HIST3346;Historical;;Congis-sur-Thérouanne;Seine-et-Marne;77;49.0011775419;2.99994704768;Usine élévatoire des eaux d'Isles-les-Meldeuses;Île-de-France
HIST3347;Historical;;Coupvray;Seine-et-Marne;77;48.8879812679;2.79423687061;Château;Île-de-France
HIST3348;Historical;;Croissy-Beaubourg;Seine-et-Marne;77;48.817820458;2.67890948982;Ferme de Lamirault (également sur commune de Collégien);Île-de-France
HIST3349;Historical;;Dammarie-les-Lys;Seine-et-Marne;77;48.5183253684;2.63186758838;Abbaye du Lys (ancienne);Île-de-France
HIST3350;Historical;;Donnemarie-Dontilly;Seine-et-Marne;77;48.4835386568;3.13866222537;Four à chaux (ancien);Île-de-France
HIST3351;Historical;;Grandpuits-Bailly-Carrois;Seine-et-Marne;77;48.5820014438;2.96320898827;Ferme de la Salle;Île-de-France
HIST3352;Historical;;Gurcy-le-Châtel;Seine-et-Marne;77;48.4719206155;3.08577461233;Eglise du château (restes de l'ancienne);Île-de-France
HIST3353;Historical;"6 rue Montmorin ; rue de la Tour-de-l'Abbaye ; rue de l'Abbaye";Jouarre;Seine-et-Marne;77;48.926514;3.130748;Abbaye Notre-Dame-de-Jouarre;Île-de-France
HIST3354;Historical;;Jouarre;Seine-et-Marne;77;48.9274990063;3.13096238395;Eglise;Île-de-France
HIST3355;Historical;place des Abbesses;Paris 18e Arrondissement;Paris;75;48.8844366475;2.33865191998;Métropolitain, station Abbesses;Île-de-France
HIST3356;Historical;Grande-Rue 92;Barbizon;Seine-et-Marne;77;48.4461648659;2.60270684731;Auberge Ganne;Île-de-France
